stemmed_text;Score;Sentiment
['askpolymarket', 'tolong', 'cari', 'layan', 'gratis', 'grok', 'lain', 'yang', 'benar', 'bisa', 'guna', 'gratis', 'chatbot'];0;Netral
['sixthjours', 'sedih', 'ya', 'tugas', 'akhir', 'bikin', 'chatbot', 'dan', 'turut', 'ini', 'keren', 'banget', 'dan', 'manfaat', 'rasa', 'banget', 'kenapa', 'harus', 'pada', 'jahat', 'sih'];-3;Negatif
['alat', 'bantu', 'di', 'polisi', 'buat', 'deteksi', 'muka', 'laku', 'e', 'tilang', 'chatbot', 'yang', 'pakai', 'buat', 'customer', 'service', 'alat', 'alat', 'sehat', 'sekarang', 'juga', 'banyak', 'yang', 'bantu', 'sama', 'teknologi', 'ini', 'di', 'alat', 'transportasi', 'didik', 'alat', 'alat', 'rumah', 'kayak', 'robot', 'vacuum', 'cctv', 'smart', 'home', 'even', 'algorithm', 'buat'];2;Positif
['salah', 'oknum', 'bukan', 'teknologi', 'plis', 'ai', 'tuh', 'banyak', 'banget', 'implementasi', 'bukan', 'cuma', 'chatbot', 'yang', 'bisa', 'generate', 'image', 'sama', 'teks', 'tuju', 'pun', 'buat', 'mudah', 'kerja', 'bukan', 'ganti', 'kerja', 'implementasi', 'banyak', 'yang', 'manfaat', 'kayak', 'alat', 'deteksi', 'ngantuk', 'pas'];-7;Negatif
['penstrukturan', 'mula', 'tarif', 'elektrik', 'di', 'bawah', 'iprrp', 'hala', 'tuju', 'subsidi', 'dan', 'kawal', 'harga', 'telur', 'ayam', 'ops', 'gasak', 'kpdn', 'tangan', 'seleweng', 'subsidi', 'lpg', 'ceramah', 'ringkas', 'oleh', 'pegawai', 'terang', 'daerah', 'ppd', 'wakil', 'ppd', 'aifa', 'chatbot'];-1;Negatif
['surau', 'an', 'nur', 'teman', 'sri', 'murni', 'jalan', 'indah', 'tajuk', 'hebahan', 'vo', 'ruu', 'psb', 'kempen', 'internet', 'selamat', 'aifa', 'chatbot', 'pinda', 'akta', 'komunikasi', 'dan', 'multimedia', 'akta', 'belanjawan', 'notifikasi', 'kosmetik', 'ops', 'gasak', 'tangan', 'seleweng', 'subsidi', 'lpg'];1;Positif
['jiwa', 'madani', 'kelab', 'malaysiaku', 'smk', 'sri', 'pantai', 'lembah', 'pantai', 'julai', 'rabu', 'edar', 'bahan', 'terbit', 'risalah', 'apa', 'itu', 'buli', 'siber', 'risalah', 'kata', 'tak', 'nak', 'pada', 'buli', 'risalah', 'jangan', 'jadi', 'mangsa', 'tipu', 'scammer', 'risalah', 'aifa', 'chatbot', 'risalah', 'rukun', 'negara'];-4;Negatif
['pengin', 'jadi', 'sultan', 'chatbot', 'slip', 'gaji', 'asn', 'yuk', 'ikut', 'kelas', 'latsar', 'chat', 'wa', 'kontak', 'saja', 'langsung', 'klik', 'buat', 'info', 'lengkap'];-1;Negatif
['seperti', 'chatbot', 'ai', 'gambar', 'ai', 'video', 'ai', 'bahkan', 'deepfake', 'semua', 'itu', 'bisa', 'laku', 'dengan', 'mudah', 'dan', 'buat', 'sesuai', 'ingin', 'guna', 'hanya', 'dalam', 'beberapa', 'detikmenit', 'saja', 'oleh', 'ai', 'hal', 'sebut', 'terkadang', 'buat', 'kita', 'sulit', 'beda', 'mana', 'yang', 'nyata', 'dan', 'mana', 'yang', 'tidak'];-3;Negatif
['tarik', 'data', 'raw', 'terus', 'lookup', 'satu', 'data', 'yang', 'mau', 'ekstrak', 'labourous', 'banget', 'minta', 'tolong', 'agen', 'chatbot', 'untuk', 'bagai', 'ekstraktor', 'hahaha', 'saving', 'time', 'banget', 'tinggal', 'awas', 'dan', 'dibenerin', 'saja', 'sedikit', 'data', 'kotor', 'dengan', 'replace', 'all'];-5;Negatif
['chatbot', 'nya', 'yung', 'datingan', 'e', 'hahahaha'];0;Netral
['tanganjojo', 'thonisho', 'bikini', 'chatbot', 'buat', 'nemenin', 'kerja', 'ekwkwkw'];3;Positif
['jayvicols', 'all', 'ai', 'needs', 'by', 'subscription', 'begitu', 'bisa', 'di', 'rembes', 'buat', 'coding', 'atau', 'dar', 'chatbot', 'benerin', 'kata', 'badan', 'email'];-1;Negatif
['sifusifu', 'yang', 'brainwash', 'sme', 'owner', 'untuk', 'ganti', 'salesperson', 'dengan', 'ai', 'chatbot', 'nih', 'sumpah', 'annoying', 'af', 'oh', 'buat', 'apa', 'bayar', 'kerja', 'rm', 'ke', 'kalau', 'kita', 'boleh', 'bayar', 'robot', 'for', 'rm', 'xxx', 'untuk', 'reply', 'whatsapp'];1;Positif
['chatbot', 'kalau', 'tidak', 'disetting', 'dengan', 'baik', 'ai', 'chatbot', 'justru', 'bisa', 'jadi', 'gimmick', 'yang', 'bikin', 'frustasi', 'jadi', 'bukan', 'soal', 'ikut', 'tren', 'tapi', 'soal', 'implementasi', 'yang', 'tepat', 'amp', 'cerdas', 'ai', 'chatbotai', 'web', 'email', 'domain', 'internet', 'cybersecurity', 'blog', 'website', 'websitedesign', 'websitetips'];-11;Negatif
['saat', 'ini', 'platform', 'seperti', 'sibakul', 'umkm', 'jadi', 'contoh', 'terap', 'ai', 'dalam', 'bantu', 'laku', 'usaha', 'lokal', 'dapat', 'naik', 'kelas', 'peluang', 'manfaat', 'ai', 'juga', 'dapat', 'terap', 'pada', 'layan', 'publik', 'seperti', 'guna', 'chatbot', 'untuk', 'jawab', 'tanya', 'yang', 'sering', 'tanya', 'oleh', 'masyarakat'];0;Netral
['ada', 'potensi', 'penyalahgunaan', 'konten', 'palsu', 'hingga', 'manfaat', 'chatbot', 'dan', 'smart', 'mobility', 'semua', 'gantung', 'bagaimana', 'ai', 'manfaat'];1;Positif
['koyak', 'chatbot', 'ai', 'gelar', 'mereka', 'parasit', 'tel', 'aviv', 'mahu', 'grok', 'haram'];0;Netral
['mau', 'update', 'kabar', 'gubernur', 'jabar', 'kdm', 'cukup', 'ketik', 'hai', 'lalu', 'pilih', 'lalu', 'whatsapp', 'chatbot', 'samsat', 'information', 'center', 'bapenda', 'jabar', 'di', 'gampang', 'banget', 'kan', 'bapendajabar', 'samsatjabar', 'samsatinformationcenter', 'mindikasihkasihtau', 'kangdedimulyadi'];4;Positif
['mohon', 'yang', 'rikues', 'untuk', 'tambah', 'update', 'fitur', 'chatbot', 'pagi', 'sabar', 'soal', 'gweh', 'lagi', 'sibuk', 'bikin', 'ppt', 'banding', 'ngoding'];-1;Negatif
['selamat', 'datang', 'di', 'chatbot', 'whatsapp', 'puskesmas', 'sehat', 'sama', 'lagi', 'viral', 'banget', 'nih', 'di', 'latsar', 'cpns', 'aktualisasi', 'digitalisasi', 'layan', 'puskesmas', 'lewat', 'chatbot', 'wa', 'langsung', 'saja', 'chat', 'ke', 'ajar', 'bareng', 'lulus', 'bareng', 'aktualisasi', 'auto', 'top'];4;Positif
['koyak', 'chatbot', 'ai', 'gelar', 'mereka', 'parasit', 'tel', 'aviv', 'mahu', 'grok', 'haram'];0;Netral
['now', 'tiktok', 'has', 'an', 'ai', 'chatbot', 'bruh'];0;Netral
['halo', 'warga', 'aku', 'masih', 'butuh', 'banyak', 'responden', 'nih', 'kita', 'barter', 'yuk', 'kriteria', 'responden', 'ya', 'mahasiswa', 'aktif', 'sering', 'pakai', 'chatbot', 'ai', 'buat', 'ngerjain', 'tugas', 'yang', 'mau', 'bisa', 'repdm', 'yashh', 'arigatou', 'letsgo'];1;Positif
['halo', 'warga', 'aku', 'masih', 'butuh', 'banyak', 'responden', 'nih', 'kita', 'barter', 'yuk', 'kriteria', 'respondenya', 'mahasiswa', 'aktif', 'sering', 'pakai', 'chatbot', 'ai', 'buat', 'ngerjain', 'tugas', 'yang', 'mau', 'bisa', 'repdm', 'yashh', 'arigatou', 'letsgo'];0;Netral
['kabar', 'tekno', 'baru', 'tentang', 'teknologi', 'digital', 'buat', 'terapi', 'skizofrenia', 'selain', 'itu', 'tentang', 'konsultasi', 'jiwa', 'yang', 'baik', 'ke', 'terap', 'manusia', 'daripada', 'pakai', 'chatbot', 'ai', 'why'];0;Netral
['sudah', 'coba', 'whatsapp', 'chatbot', 'samsat', 'information', 'center', 'bapenda', 'jabar', 'yuk', 'chat', 'sekarang', 'dan', 'rasa', 'mudah', 'infobekasi', 'infosamsat', 'kotabekasi', 'jawabarat'];2;Positif
['chatbot', 'buat', 'pacar'];1;Positif
['telah', 'replacing', 'agen', 'asuransi', 'dengan', 'chatbot', 'sekarang', 'waktu', 'replacing', 'financial', 'planner', 'dengan', 'chatbot'];-1;Negatif
['cara', 'teknis', 'ai', 'memang', 'rancang', 'untuk', 'paham', 'butuh', 'manusia', 'lewat', 'analisis', 'data', 'dan', 'algorita', 'pada', 'tiap', 'pola', 'interaksi', 'preferensi', 'hingga', 'emosi', 'user'];1;Positif
['ceramah', 'ringkas', 'oleh', 'ppd', 'fo', 'ppd', 'chatbot', 'aifa', 'artificial', 'intelligence', 'factcheck', 'assistant', 'kempen', 'internet', 'selamat', 'kis', 'infoonwheels', 'komunikasikita', 'taatsetia', 'klceria', 'cmswpkl'];0;Netral
['layar', 'kata', 'tak', 'nak', 'pada', 'buli', 'jangan', 'jadi', 'mangsa', 'tipu', 'scammer', 'basmi', 'rasuah', 'prinsip', 'asas', 'padu', 'aifa', 'chatbot', 'tip', 'internet', 'selamat', 'anda', 'jadi', 'mangsa', 'tipu', 'internet', 'ambil', 'tindak', 'segera', 'buli', 'siber'];-5;Negatif
['tajuk', 'hebahan', 'vo', 'ruu', 'psb', 'kempen', 'internet', 'selamat', 'aifa', 'chatbot', 'pinda', 'akta', 'komunikasi', 'dan', 'multimedia', 'akta', 'belanjawan', 'notifikasi', 'kosmetik', 'ops', 'gasak', 'tangan', 'seleweng', 'subsidi', 'lpg'];0;Netral
['bikin', 'api', 'docs', 'bikin', 'rag', 'bagai', 'api', 'docs', 'chatbot'];0;Netral
['chatbot', 'besut', 'xai', 'grok', 'kenal', 'layan', 'teman', 'ai', 'di', 'aplikasi', 'grok', 'salah', 'satu', 'nama', 'ani', 'teman', 'ai', 'sedia', 'untuk', 'langgan', 'super', 'grok', 'bayar', 'sekitar', 'dolar', 'asbulan'];0;Netral
['waifu', 'ai', 'grok', 'adalah', 'alas', 'kenapa', 'aku', 'ketarketir', 'kemarin', 'waktu', 'orang', 'sembarang', 'nyomot', 'data', 'akun', 'mc', 'ladsku', 'terus', 'jadi', 'layan', 'chatbot', 'rp', 'benar', 'saja', 'sekarang', 'tidak', 'bisa', 'akses', 'untung', 'aku', 'claim', 'code', 'duluan', 'biar', 'tidak', 'dionline', 'orang', 'lain'];-6;Negatif
['jangan', 'lupa', 'ya', 'sobat', 'pkd', 'saat', 'dapat', 'kegawatdaruratan', 'medis', 'hubung', 'pkd', 'lalu', 'wa', 'chatbot', 'ericca', 'ke', 'atau', 'guna', 'tombol', 'darurat', 'di', 'aplikasi', 'jaki'];1;Positif
['ai', 'bukan', 'hanya', 'alat', 'ia', 'bisa', 'jadi', 'akhir', 'dari', 'media', 'online', 'media', 'jurnalistik', 'ai', 'mediaonline', 'chatbot'];-3;Negatif
['investasi', 'teknologi', 'desa', 'cerdas', 'krandegan', 'dari', 'iot', 'sampai', 'chatbot', 'ai'];-1;Negatif
['cara', 'mudah', 'daftar', 'amp', 'dapat', 'tiket', 'cek', 'sehat', 'gratis', 'lewat', 'aplikasi', 'satusehat', 'mobile', 'lalu', 'whatsapp', 'chatbot', 'kemenkes', 'datang', 'dan', 'daftar', 'langsung', 'di', 'puskesmas', 'jangan', 'sampai', 'tinggal', 'buru', 'daftar', 'dan', 'ajak', 'keluarga', 'serta', 'teman'];1;Positif
['joki', 'disertasi', 'tesis', 'tugas', 'ta', 'skripsi', 'informatika', 'wa', 'testimoni', 'ke', 'ig', 'skripsiit', 'jokiskripsi', 'zonauang', 'jokicoding', 'jokikoding', 'jokitugas', 'aes', 'vader', 'orbslam', 'teknologi', 'sains', 'data', 'chatbot', 'penginderaan', 'jauh', 'dan', 'sistem', 'informasi', 'geografi'];-4;Negatif
['grabid', 'saya', 'sudah', 'bolakbalik', 'tapi', 'malah', 'jawab', 'chatbot'];-1;Negatif
['ah', 'cuma', 'stiker', 'ira', 'chatbot'];-2;Negatif
['coba', 'nn', 'enak', 'banget', 'tinggal', 'drag', 'and', 'drop', 'sudah', 'buat', 'chatbot', 'mumpung', 'masih', 'free', 'trial', 'juli'];2;Positif
['done', 'jasa', 'buat', 'chatbot', 'di', 'wordpress', 'dan', 'bisa', 'integrasi', 'mana', 'saja', 'gradio', 'untuk', 'testing', 'yang', 'mau', 'joki', 'juga', 'bisa', 'hit', 'wa', 'di', 'bio', 'zonauang'];1;Positif
['chatbot', 'cerdas', 'buat', 'ai', 'grok', 'milik', 'elon', 'musk', 'tulis', 'unggah', 'yang', 'sebut', 'diri', 'bagai', 'mechahitler', 'tak', 'lama', 'telah', 'model', 'ai', 'ini', 'dapat', 'baru', 'chatbots', 'ai', 'grok', 'elonmusk'];0;Netral
['miraaayui', 'histoirevirtual', 'oim', 'oshi', 'is', 'mine', 'ini', 'salah', 'satu', 'term', 'dalam', 'peroshian', 'mana', 'orang', 'posesif', 'banget', 'ke', 'karakter', 'favorit', 'sampai', 'rasa', 'entitled', 'buat', 'being', 'a', 'jerk', 'ke', 'orang', 'lain', 'yang', 'suka', 'karaktet', 'yang', 'sama', 'caian', 'dari', 'cdotai', 'aplikasi', 'buat', 'obrol', 'sama', 'chatbot', 'karakter', 'tentu'];-2;Negatif
['diskusi', 'sama', 'chatbot', 'ai', 'is', 'another', 'level', 'dari', 'sepi'];-1;Negatif
['sudah', 'coba', 'whatsapp', 'chatbot', 'samsat', 'information', 'center', 'bapenda', 'jabar', 'tanya', 'pajak', 'kendara', 'aju', 'mohon', 'informasi', 'hingga', 'update', 'kabar', 'kangdedimulyadi', 'semua', 'bisa', 'dari', 'hp', 'yuk', 'chat', 'sekarang', 'dan', 'rasa', 'mudah', 'bapendajabar', 'samsatjabar'];-2;Negatif
['chatbot', 'layan', 'cepat', 'tepat', 'amp', 'hemat', 'bayang', 'kalau', 'tiap', 'tanya', 'masyarakat', 'serta', 'latih', 'siswa', 'atau', 'pasien', 'bisa', 'langsung', 'jawab', 'otomatis', 'tanpa', 'harus', 'tunggu', 'admin', 'balas', 'chatbotasn', 'aktualisasilatsar', 'judulaktualisasi', 'latsarasn', 'asnberakhlak', 'latsarcpns'];3;Positif
['joki', 'tugas', 'skripsi', 'disertasi', 'tesis', 'ta', 'informatika', 'wa', 'testimoni', 'ke', 'ig', 'skripsiit', 'jokicoding', 'jokikoding', 'jokita', 'zonauang', 'jokitugas', 'jupyter', 'nuxtjs', 'nodejs', 'qlearning', 'chatbot', 'bio', 'informatika'];-2;Negatif
['apa', 'yang', 'akan', 'kamu', 'ajar', 'ai', 'tools', 'untuk', 'ningkatin', 'produktivitas', 'prompt', 'engineering', 'yang', 'efektif', 'bikin', 'web', 'dengan', 'ai', 'integrasi', 'gemini', 'ai', 'api', 'untuk', 'bikin', 'chatbot'];-1;Negatif
['xianying', 'memang', 'rencana', 'bikin', 'chatbot', 'pakai', 'python', 'dan', 'streamlit', 'habis', 'waktu', 'jam', 'masih', 'belum', 'jadi', 'juga', 'pakai', 'sumopod', 'langsung', 'kelar', 'jam', 'okwowakoawkowaok'];2;Positif
['elon', 'musk', 'kayak', 'tidak', 'kapok', 'sama', 'kontroversi', 'hari', 'telah', 'chatbot', 'groknya', 'bikin', 'posting', 'antisemitik', 'dan', 'puji', 'hitler', 'di', 'kali', 'dia', 'malah', 'launching', 'grok', 'timingnya', 'benerbener', 'awkward', 'banget', 'apalagi', 'telah', 'postingan', 'bahaya', 'itu', 'hapus', 'source', 'arstechnica', 'arxidmedia'];-5;Negatif
['yang', 'dm', 'cuma', 'nyapa', 'atau', 'hi', 'hai', 'doang', 'skip', 'gue', 'bukan', 'chatbot'];-1;Negatif
['lagi', 'rasa', 'capek', 'tapi', 'bingung', 'mau', 'cerita', 'ke', 'siapa', 'temenku', 'lagi', 'bikin', 'project', 'keren', 'banget', 'buat', 'kuliah', 'chatbot', 'ai', 'sehat', 'mental', 'buat', 'anak', 'muda', 'nama', 'lum', 'aku', 'sudah', 'coba', 'hari', 'ini', 'dan', 'memang', 'pas', 'banget', 'lagi', 'stres', 'dan', 'down', 'jujur', 'lum', 'bantu', 'aku', 'rasa', 'lebih', 'tenang'];-3;Negatif
['riset', 'stanford', 'kasih', 'warning', 'keras', 'soal', 'ai', 'therapy', 'bots', 'nyata', 'chatbot', 'ini', 'malah', 'dorong', 'delusi', 'pasien', 'skizofrenia', 'asih', 'saran', 'bahaya', 'buat', 'yang', 'mau', 'bunuh', 'diri', 'dan', 'diskriminatif', 'sama', 'orang', 'ganggu', 'mental', 'source', 'arstechnica', 'arxidmedia'];-3;Negatif
['mchire', 'chatbot', 'ai', 'rekrutmen', 'milik', 'mcdonald', 'si', 'di', 'as', 'bocor', 'akibat', 'celah', 'login', 'dengan', 'username', 'dan', 'password', 'teliti', 'aman', 'bisa', 'akses', 'data', 'pribadi', 'juta', 'lamar', 'masuk', 'nama', 'alamat', 'kontak', 'hingga', 'isi', 'cakap', 'dengan', 'bot', 'sistem', 'buat'];-2;Negatif
['ceramah', 'ringkas', 'oleh', 'pegawai', 'terang', 'daerah', 'fo', 'ppd', 'chatbot', 'aifa', 'artificial', 'intelligence', 'factcheck', 'assistant', 'kempen', 'internet', 'selamat', 'kis', 'malaysiamadani', 'klceria', 'cmswpkl', 'komunikasikita', 'taatsetia'];1;Positif
['tajuk', 'hebahan', 'ruu', 'psb', 'kempen', 'internet', 'selamat', 'kis', 'aifa', 'chatbot', 'pinda', 'akta', 'komunikasi', 'dan', 'multimedia', 'akta', 'belanjawan', 'notifikasi', 'kosmetik', 'ops', 'gasak', 'tangan', 'seleweng', 'subsidi', 'lpg'];0;Netral
['ceramah', 'ringkas', 'oleh', 'pegawai', 'terang', 'daerah', 'fo', 'ppd', 'chatbot', 'aifa', 'artificial', 'intelligence', 'factcheck', 'assistant', 'kempen', 'internet', 'selamat', 'kis', 'malaysiamadani', 'klceria', 'cmswpkl', 'komunikasikita', 'taatsetia'];1;Positif
['tajuk', 'hebahan', 'ruu', 'psb', 'kempen', 'internet', 'selamat', 'kis', 'aifa', 'chatbot', 'pinda', 'akta', 'komunikasi', 'dan', 'multimedia', 'akta', 'belanjawan', 'notifikasi', 'kosmetik', 'ops', 'gasak', 'tangan', 'seleweng', 'subsidi', 'lpg'];0;Netral
['ceramah', 'ringkas', 'oleh', 'pegawai', 'terang', 'daerah', 'fo', 'ppd', 'chatbot', 'aifa', 'artificial', 'intelligence', 'factcheck', 'assistant', 'kempen', 'internet', 'selamat', 'kis', 'malaysiamadani', 'klceria', 'cmswpkl', 'komunikasikita', 'taatsetia'];1;Positif
['tajuk', 'hebahan', 'ruu', 'psb', 'kempen', 'internet', 'selamat', 'kis', 'aifa', 'chatbot', 'pinda', 'akta', 'komunikasi', 'dan', 'multimedia', 'akta', 'belanjawan', 'notifikasi', 'kosmetik', 'ops', 'gasak', 'tangan', 'seleweng', 'subsidi', 'lpg'];0;Netral
['ceramah', 'ringkas', 'oleh', 'pegawai', 'terang', 'daerah', 'fo', 'ppd', 'chatbot', 'aifa', 'artificial', 'intelligence', 'factcheck', 'assistant', 'kempen', 'internet', 'selamat', 'kis', 'buli', 'siber', 'amp', 'scammer', 'ops', 'gasak', 'kpdn', 'tangan', 'seleweng', 'subsidi', 'lpg', 'luas', 'cukai', 'barang', 'amp', 'khidmat'];1;Positif
['risalah', 'apa', 'itu', 'buli', 'siber', 'risalah', 'layar', 'risalah', 'kata', 'tak', 'nak', 'pada', 'buli', 'risalah', 'jangan', 'jadi', 'mangsa', 'tipu', 'scammer', 'risalah', 'basmi', 'rasuah', 'risalah', 'prinsip', 'asas', 'padu', 'risalah', 'aifa', 'chatbot'];-6;Negatif
['tajuk', 'hebahan', 'vo', 'ruu', 'psb', 'vo', 'kempen', 'internet', 'selamat', 'kis', 'vo', 'aifa', 'chatbot', 'vo', 'pinda', 'akta', 'komunikasi', 'dan', 'multimedia', 'akta', 'vo', 'belanjawan', 'vo', 'notifikasi', 'kosmetik', 'vo', 'ops', 'gasak', 'tangan', 'seleweng', 'subsidi', 'lpg'];0;Netral
['ceramah', 'ringkas', 'chatbot', 'aifa', 'artificial', 'intelligence', 'factcheck', 'assistant', 'kempen', 'internet', 'selamat', 'kis', 'buli', 'siber', 'amp', 'scammer', 'ops', 'gasak', 'kpdn', 'tangan', 'seleweng', 'subsidi', 'lpg', 'klceria', 'komunikasikita', 'cmswpkl', 'malaysiamadani'];-1;Negatif
['revapayai', 'send', 'usdc', 'on', 'bnb', 'tapi', 'xededeccbdecddac'];0;Netral
['aiw'];0;Netral
['gns'];0;Netral
['estadao', 'opiniaoestadao', 'se', 'algum', 'te', 'engana', 'vc', 'pode', 'perdoar', 'e', 'dar', 'um', 'voto', 'deh', 'confiana', 'mas', 'vai', 'ficar', 'atento', 'e', 'no', 'acreditar', 'como', 'antes', 'se', 'ela', 'te', 'enganar', 'a', 'vez', 'ai', 'vc', 'vai', 'deixar', 'deh', 'acreditar', 'nela', 'totalmente', 'mesmo', 'que', 'o', 'que', 'ela', 'fale', 'seja', 'vdd', 'foi', 'isso', 'que', 'aconteceu', 'com', 'vcs', 'no', 'confiamos', 'mais'];0;Netral
['aiwithshakhi', 'apps'];0;Netral
['even', 'ai', 'believes', 'dsp', 'is', 'getting', 'a', 'divorce'];0;Netral
['travelai', 'awesome'];0;Netral
['cuongbeck', 'luvky', 'great', 'news', 'cuongbeck', 'your', 'funds', 'have', 'been', 'sent', 'successfully', 'heres', 'the', 'transaction', 'hash', 'xfabbeeeadcbadbedcadfacdcdbbf'];1;Positif
['banh', 'great', 'news', 'banh', 'your', 'funds', 'have', 'been', 'sent', 'successfully', 'transaction', 'hash', 'xbeeccffbeebfadbcaefedaba', 'success'];1;Positif
['abdurro', 'hey', 'abdurro', 'looks', 'like', 'there', 'wasnt', 'enough', 'ini', 'the', 'account', 'tapi', 'send', 'usdc', 'you', 'have', 'usdc', 'please', 'give', 'itu', 'another', 'shot', 'fundsupdate'];-2;Negatif
['genmaisanai'];0;Netral
['hey', 'revapayai', 'send', 'usdc', 'on', 'bnb', 'chain', 'tapi', 'gxreveel'];0;Netral
['finora', 'ai', 'sxpusdt', 'sxp', 'sxp', 'di'];0;Netral
['mon', 'preuve', 'ici', 'bas', 'sih', 'est', 'lah', 'nourriture', 'comment', 'saja', 'ai', 'compris', 'maintenant'];-1;Negatif
['donggeek', 'great', 'news', 'donggeek', 'your', 'funds', 'have', 'been', 'sent', 'successfully', 'here', 'is', 'the', 'transaction', 'hash', 'for', 'your', 'reference', 'xedebdabfafefcadcecfcadbecf', 'happy', 'transacting'];2;Positif
['soukdrl', 'il', 'faut', 'que', 'je', 'redemande', 'on', 'me', 'l', 'a', 'dit', 'hier', 'mais', 'saja', 'ai', 'pas', 'retenu'];0;Netral
['note', 'from', 'the', 'funder', 'of', 'griffinai', 'griffinai'];0;Netral
['doontegx', 'kryonai', 'triumphgames', 'gm', 'man'];-1;Negatif
['sounds', 'like', 'they', 'have', 'the', 'power', 'of', 'ai'];0;Netral
['aikmai', 'thank', 'you', 'akim'];1;Positif
['thehangman', 'everlynai', 'crazy', 'how', 'fast', 'ideas', 'come', 'alive', 'with', 'this', 'tech'];0;Netral
[];0;Netral
['ai'];0;Netral
['david', 'gaibai', 'gaib', 'turns', 'high', 'powered', 'ai', 'chips', 'into', 'blockchain', 'tokens', 'letting', 'anyone', 'earn', 'lend', 'orang', 'invest', 'with', 'aid', 'tied', 'tapi', 'real', 'chip', 'profits'];0;Netral
['brendapor', 'great', 'news', 'brendapor', 'your', 'funds', 'have', 'been', 'successfully', 'sent', 'heres', 'the', 'transaction', 'hash', 'xdfacacddeabaeadacdd'];1;Positif
['shimbilnode', 'billionsntwk', 'this', 'is', 'exactly', 'what', 'we', 'need', 'tapi', 'bridge', 'the', 'gap', 'between', 'humans', 'and', 'ai', 'effectively', 'now'];0;Netral
['andormona', 'absolutely', 'thrilling', 'this', 'milestone', 'proves', 'scalable', 'quantum', 'chips', 'are', 'within', 'reach', 'using', 'mainstream', 'silicon', 'tech', 'how', 'di', 'you', 'envision', 'this', 'leap', 'transforming', 'industries', 'like', 'cryptography', 'ai', 'orang', 'materials', 'science', 'share', 'your', 'boldest', 'quantum', 'future', 'predictions', 'quantumcomputing'];-1;Negatif
['token', 'signal', 'operational', 'freedom', 'holder', 'ghubnhqrfzdabzbirzwevwgrdjsbzuyxhnhc', 'ai', 'alert', 'check', 'analyze', 'once', 'you', 'try', 'itu', 'you', 'll', 'use', 'itu', 'nonstop'];-1;Negatif
['alainpaulweber', 'je', 'l', 'ai', 'pourtant', 'trouv', 'terus', 'juste', 'tant', 'lah', 'drive', 'deh', 'cnews', 'en', 'fait', 'une', 'chane', 'pathtique', 'qui', 'tourne', 'en', 'rond', 'comme', 'un', 'chien', 'qui', 'se', 'mord', 'lah', 'queue', 'avec', 'boleh', 'rn', 'isral', 'et', 'boleh', 'pvre', 'sarko', 'qui', 'aprs', 'plus', 'deh', 'dix', 'ans', 'di', 'instructions', 'et', 'un', 'procs', 'deh', 'plusieurs', 'semaines', 'est', 'encore', 'condamn'];3;Positif
['drkjean', 'on', 'va', 't', 'expliquer', 'l', 'ai', 'sih', 'est', 'important', 'que', 'itu', 'comprennes', 'ku', 'une', 'vido', 'deh', 'napolon', 'chez', 'intermarch', 'sih', 'est', 'un', 'fake'];-1;Negatif
['xiuxiu', 'xiu', 'great', 'news', 'xiuxiu', 'your', 'funds', 'have', 'been', 'sent', 'successfully', 'here', 'is', 'the', 'transaction', 'hash', 'xebdeedbbabbcebbb'];1;Positif
['sentient', 'isn', 't', 'competition', 'itu', 'si', 'collaboration', 'many', 'ai', 'projects', 'position', 'themselves', 'as', 'challengers', 'sentientagi', 'is', 'different', 'uniting', 'developers', 'building', 'specialized', 'agents', 'partners', 'providing', 'tools', 'and', 'data', 'community', 'shaping', 'models', 'like', 'dobby', 'through', 'feedback', 'users'];-2;Negatif
['babyang'];0;Netral
['nedln', 'tyden', 'tiktok', 'vs', 'usah', 'ai', 'modely', 'lou', 'zmrn', 'kybertok', 'nya', 'jaguar', 'land', 'rover', 'je', 'github', 'sociln', 'si', 'kter', 'ohrouje', 'dti', 'openai', 'spout', 'chatgpt', 'pulse', 'jimmy', 'kimmel', 'se', 'vrtil', 'apple', 'di', 'eu', 'aby', 'zruila', 'dma', 'hb', 'vzum', 'saja', 'dolar'];-2;Negatif
['rt'];0;Netral
['revapayai', 'send', 'usdc', 'on', 'base', 'chain', 'tapi', 'xbdcbfdcaabfebb'];0;Netral
['peterjiang', 'great', 'news', 'peterjiang', 'your', 'funds', 'have', 'been', 'sent', 'successfully', 'here', 'is', 'the', 'transaction', 'hash', 'xadedcebbcddcbcbedbcabecdcfeeabd', 'cryptocurrency', 'transactioncomplete'];1;Positif
['hey', 'revapayai', 'send', 'usdc', 'on', 'bnb', 'chain', 'tapi', 'xeeeccdabffbccdaa'];0;Netral
['purrnekoo', 'alloranetwork', 'i', 'might', 'choose', 'tapi', 'be', 'a', 'reputers', 'evaluating', 'accuracy', 'and', 'contributing', 'tapi', 'the', 'selfimproving', 'ai', 'economy', 'at', 'alloranetwork'];0;Netral
